datestamp,centre_name,purchasing_power_quantile,estimated_actual_footfall,estimated_actual_footfall_rolling,indexed_signal,indexed_signal_rolling,source
2020-10-03,Met Office - Bradford,0,551841,608222,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-04,Met Office - Bradford,0,533969,596717,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-05,Met Office - Bradford,0,588050,618229,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-06,Met Office - Bradford,0,589603,618828,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-07,Met Office - Bradford,0,605604,623971,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-08,Met Office - Bradford,0,610974,610650,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-09,Met Office - Bradford,0,602062,621958,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-10,Met Office - Bradford,0,584747,601296,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-11,Met Office - Bradford,0,564193,587250,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-12,Met Office - Bradford,0,592144,609468,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-13,Met Office - Bradford,0,601901,612004,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-14,Met Office - Bradford,0,602486,614305,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-15,Met Office - Bradford,0,605488,606251,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-16,Met Office - Bradford,0,596124,613977,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-17,Met Office - Bradford,0,574653,590774,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-18,Met Office - Bradford,0,565193,579570,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-19,Met Office - Bradford,0,604934,605286,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-20,Met Office - Bradford,0,589757,606382,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-21,Met Office - Bradford,0,603936,608284,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-22,Met Office - Bradford,0,600446,602313,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-23,Met Office - Bradford,0,570103,601032,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-24,Met Office - Bradford,0,557612,583104,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-25,Met Office - Bradford,0,550363,569293,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-26,Met Office - Bradford,0,605859,602118,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-27,Met Office - Bradford,0,600651,600246,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-28,Met Office - Bradford,0,579909,600136,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-29,Met Office - Bradford,0,602217,602199,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-30,Met Office - Bradford,0,610822,601374,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-10-31,Met Office - Bradford,0,558277,576159,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-01,Met Office - Bradford,0,549328,563321,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-02,Met Office - Bradford,0,599464,600753,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-03,Met Office - Bradford,0,588764,597994,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-04,Met Office - Bradford,0,595698,600001,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-05,Met Office - Bradford,0,585968,597949,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-06,Met Office - Bradford,0,587695,595609,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-07,Met Office - Bradford,0,543003,566126,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-08,Met Office - Bradford,0,529660,554714,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-09,Met Office - Bradford,0,570979,595562,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-10,Met Office - Bradford,0,566614,592938,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-11,Met Office - Bradford,0,583535,597201,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-12,Met Office - Bradford,0,579036,598356,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-13,Met Office - Bradford,0,585774,591013,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-14,Met Office - Bradford,0,540303,558634,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-15,Met Office - Bradford,0,535192,546842,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-16,Met Office - Bradford,0,587987,592774,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-17,Met Office - Bradford,0,576834,587732,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-18,Met Office - Bradford,0,585991,593880,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-19,Met Office - Bradford,0,592092,596603,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-20,Met Office - Bradford,0,603097,593668,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-21,Met Office - Bradford,0,559230,559689,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-22,Met Office - Bradford,0,533529,546780,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-23,Met Office - Bradford,0,573499,590695,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-24,Met Office - Bradford,0,594191,588387,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-25,Met Office - Bradford,0,579008,590080,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-26,Met Office - Bradford,0,591136,593769,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-27,Met Office - Bradford,0,601037,593522,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-28,Met Office - Bradford,0,567099,557168,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-29,Met Office - Bradford,0,529412,541811,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-11-30,Met Office - Bradford,0,599708,591776,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-01,Met Office - Bradford,0,595247,587437,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-02,Met Office - Bradford,0,580748,586975,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-03,Met Office - Bradford,0,600088,592997,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-04,Met Office - Bradford,0,609631,595451,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-05,Met Office - Bradford,0,575177,557243,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-06,Met Office - Bradford,0,546034,539074,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-07,Met Office - Bradford,0,597895,590770,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-08,Met Office - Bradford,0,586691,586999,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-09,Met Office - Bradford,0,617949,588977,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-10,Met Office - Bradford,0,591624,591737,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-11,Met Office - Bradford,0,584288,597478,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-12,Met Office - Bradford,0,548819,555987,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-13,Met Office - Bradford,0,536788,537135,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-14,Met Office - Bradford,0,590726,588608,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-15,Met Office - Bradford,0,601793,587162,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-16,Met Office - Bradford,0,594069,591000,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-17,Met Office - Bradford,0,574138,587726,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-18,Met Office - Bradford,0,598677,595743,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-19,Met Office - Bradford,0,565978,557087,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-20,Met Office - Bradford,0,563750,539195,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-21,Met Office - Bradford,0,610581,590196,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-22,Met Office - Bradford,0,586387,586822,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-23,Met Office - Bradford,0,603203,592072,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-24,Met Office - Bradford,0,586596,587816,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-25,Met Office - Bradford,0,534869,588196,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-26,Met Office - Bradford,0,518738,553620,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-27,Met Office - Bradford,0,553320,542575,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-28,Met Office - Bradford,0,537943,585477,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-29,Met Office - Bradford,0,546766,583987,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-30,Met Office - Bradford,0,556389,588194,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2020-12-31,Met Office - Bradford,0,546617,583184,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-01,Met Office - Bradford,0,546709,582615,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-02,Met Office - Bradford,0,556885,555989,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-03,Met Office - Bradford,0,564171,546715,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-04,Met Office - Bradford,0,603039,587627,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-05,Met Office - Bradford,0,597659,586962,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-06,Met Office - Bradford,0,566882,585464,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-07,Met Office - Bradford,0,561466,578809,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-08,Met Office - Bradford,0,583141,579765,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-09,Met Office - Bradford,0,557940,555805,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-10,Met Office - Bradford,0,520516,544856,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-11,Met Office - Bradford,0,582212,588872,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-12,Met Office - Bradford,0,585060,585658,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-13,Met Office - Bradford,0,614216,590494,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-14,Met Office - Bradford,0,558864,574199,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-15,Met Office - Bradford,0,572649,575709,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-16,Met Office - Bradford,0,549343,553268,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-17,Met Office - Bradford,0,551349,547990,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-18,Met Office - Bradford,0,587712,587158,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-19,Met Office - Bradford,0,586718,584439,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-20,Met Office - Bradford,0,583014,590818,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-21,Met Office - Bradford,0,569803,569873,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-22,Met Office - Bradford,0,603946,574897,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-23,Met Office - Bradford,0,558008,550816,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-24,Met Office - Bradford,0,535247,546449,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-25,Met Office - Bradford,0,574855,583867,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-26,Met Office - Bradford,0,599644,586290,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-27,Met Office - Bradford,0,593336,587301,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-28,Met Office - Bradford,0,570097,566797,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-29,Met Office - Bradford,0,574780,573539,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-30,Met Office - Bradford,0,551939,551262,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-01-31,Met Office - Bradford,0,521727,544297,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-01,Met Office - Bradford,0,577831,582025,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-02,Met Office - Bradford,0,527085,575617,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-03,Met Office - Bradford,0,585692,586105,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-04,Met Office - Bradford,0,586128,568510,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-05,Met Office - Bradford,0,595004,573014,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-06,Met Office - Bradford,0,548075,548704,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-07,Met Office - Bradford,0,521466,538257,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-08,Met Office - Bradford,0,564629,575460,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-09,Met Office - Bradford,0,563504,572348,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-10,Met Office - Bradford,0,597889,585346,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-11,Met Office - Bradford,0,605794,571253,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-12,Met Office - Bradford,0,607336,583367,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-13,Met Office - Bradford,0,561859,554864,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-14,Met Office - Bradford,0,525882,534337,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-15,Met Office - Bradford,0,569599,579983,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-16,Met Office - Bradford,0,585741,577916,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-17,Met Office - Bradford,0,582139,589024,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-18,Met Office - Bradford,0,587020,577025,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2021-02-19,Met Office - Bradford,0,595534,590342,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
