area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Bradford city centre,daily,2026-01-06,114720.82,114720.82,93701.74157810528,93701.74157810528,21019.078421894723,21019.078421894723
Bradford city centre,daily,2026-01-07,121720.21,121720.21,99418.70762650325,99418.70762650325,22301.502373496758,22301.502373496758
Bradford city centre,daily,2026-01-08,105163.93,105163.93,85895.85911430857,85895.85911430857,19268.070885691428,19268.070885691428
Bradford city centre,daily,2026-01-09,70175.19,70175.19,57317.734641143936,57317.734641143936,12857.455358856068,12857.455358856068
Bradford city centre,daily,2026-01-10,113184.38,113184.38,92578.91335510097,92578.91335510097,20605.46664489904,20605.46664489904
Bradford city centre,daily,2026-01-11,33361.85,33361.85,27288.251439959073,27288.251439959073,6073.598560040926,6073.598560040926
Bradford city centre,daily,2026-01-12,106180.89,106180.89,86726.49232557109,86726.49232557109,19454.397674428907,19454.397674428907
Bradford city centre,daily,2026-01-13,63580.25,63580.25,51931.11551130238,51931.11551130238,11649.134488697622,11649.134488697622
Bradford city centre,daily,2026-01-14,31047.96,31047.96,25359.371772685634,25359.371772685634,5688.588227314366,5688.588227314366
Bradford city centre,daily,2026-01-15,104800.15,104800.15,85598.73066324551,85598.73066324551,19201.41933675448,19201.41933675448
Bradford city centre,daily,2026-01-16,63586.51,63586.51,51936.22855793401,51936.22855793401,11650.28144206599,11650.28144206599
Bradford city centre,daily,2026-01-17,111451.02,111451.02,91161.11537579323,91161.11537579323,20289.904624206763,20289.904624206763
Bradford city centre,daily,2026-01-18,33876.94,33876.94,27709.568166525754,27709.568166525754,6167.371833474249,6167.371833474249
Bradford city centre,daily,2026-01-19,32567.07,32567.07,26600.15136830494,26600.15136830494,5966.918631695057,5966.918631695057
Bradford city centre,daily,2026-01-20,161626.65,161626.65,132013.51411570166,132013.51411570166,29613.13588429834,29613.13588429834
Bradford city centre,daily,2026-01-21,35493.98,35493.98,28990.794709612757,28990.794709612757,6503.185290387245,6503.185290387245
Bradford city centre,daily,2026-01-22,62834.22,62834.22,51321.77267127113,51321.77267127113,11512.447328728873,11512.447328728873
Bradford city centre,daily,2026-01-23,29522.34,29522.34,24113.274935281675,24113.274935281675,5409.0650647183265,5409.0650647183265
Bradford city centre,daily,2026-01-24,173515.94,173515.94,141926.97945590105,141926.97945590105,31588.960544098954,31588.960544098954
Bradford city centre,daily,2026-01-25,48207.93,48207.93,39431.56974927788,39431.56974927788,8776.36025072212,8776.36025072212
Bradford city centre,daily,2026-01-26,68304.24,68304.24,55789.57895496983,55789.57895496983,12514.661045030174,12514.661045030174
Bradford city centre,daily,2026-01-27,77914.22,77914.22,63638.82430146195,63638.82430146195,14275.395698538054,14275.395698538054
Bradford city centre,weekly,2024-12-30,618273.44,88324.78,505162.11701613205,72166.0190510272,113111.32298386791,16158.7609489728
Bradford city centre,weekly,2025-01-06,655600.92,93657.27,535660.6433957827,76522.94555488504,119940.27660421732,17134.32444511497
Bradford city centre,weekly,2025-01-13,626655,89522.14,512010.2950544734,73144.32553048787,114644.70494552661,16377.814469512132
Bradford city centre,weekly,2025-01-20,642667.78,91809.68,525093.5836461904,75013.36675787599,117574.19635380969,16796.313242124
Bradford city centre,weekly,2025-01-27,625836.71,89405.24,511341.7088238678,73048.81204461148,114495.00117613217,16356.42795538852
Bradford city centre,weekly,2025-02-03,668653.46,95521.92,546325.2592635413,78046.46327464044,122328.20073645862,17475.456725359563
Bradford city centre,weekly,2025-02-10,687880.81,98268.69,562035.0216473341,80290.71971262748,125845.78835266591,17977.97028737251
Bradford city centre,weekly,2025-02-17,665053.72,95007.67,543384.0811998231,77626.29381260509,121669.63880017692,17381.376187394915
Bradford city centre,weekly,2025-02-24,665265.67,95037.95,543557.255565362,77651.03417490053,121708.414434638,17386.915825099473
Bradford city centre,weekly,2025-03-03,637388.03,91055.43,520779.7485131205,74397.10459600888,116608.28148687948,16658.32540399111
Bradford city centre,weekly,2025-03-10,681286.35,97326.62,556646.9988751151,79520.99867208369,124639.35112488494,17805.6213279163
Bradford city centre,weekly,2025-03-17,677699.93,96814.28,553716.7039562374,79102.38978111785,123983.22604376258,17711.890218882156
Bradford city centre,weekly,2025-03-24,668507.9,95501.13,546206.3290410935,78029.47674451751,122301.5709589066,17471.65325548249
Bradford city centre,weekly,2025-03-31,630594.11,90084.87,515228.75636628293,73604.10571788924,115365.35363371704,16480.764282110766
Bradford city centre,weekly,2025-04-07,707032.63,101004.66,577683.0720243839,82526.1519791221,129349.55797561606,18478.50802087789
Bradford city centre,weekly,2025-04-14,674232.48,96318.93,550883.6138227722,78697.66261919423,123348.86617722777,17621.267380805755
Bradford city centre,weekly,2025-04-21,695166.78,99309.54,567988.0446814726,81141.14924021036,127178.73531852744,18168.390759789632
