area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Painting the sky - Roberts part,daily,2025-01-05,7598.31,7598.31,6299.463937567182,6299.463937567182,1298.846062432818,1298.846062432818
Painting the sky - Roberts part,daily,2025-01-06,13259.88,13259.88,8783.173607045206,8783.173607045206,4476.706392954794,4476.706392954794
Painting the sky - Roberts part,daily,2025-01-07,7480.4,7480.4,4954.920546048754,4954.920546048754,2525.4794539512454,2525.4794539512454
Painting the sky - Roberts part,daily,2025-01-08,22756.38,22756.38,15073.53280783019,15073.53280783019,7682.84719216981,7682.84719216981
Painting the sky - Roberts part,daily,2025-01-09,10157.76,10157.76,6728.369301886556,6728.369301886556,3429.3906981134437,3429.3906981134437
Painting the sky - Roberts part,daily,2025-01-10,5773.7,5773.7,3824.424463494157,3824.424463494157,1949.2755365058429,1949.2755365058429
Painting the sky - Roberts part,daily,2025-01-11,4101.55,4101.55,3400.4359276113605,3400.4359276113605,701.1140723886396,701.1140723886396
Painting the sky - Roberts part,daily,2025-01-12,12334.8,12334.8,10226.30397774027,10226.30397774027,2108.4960222597288,2108.4960222597288
Painting the sky - Roberts part,daily,2025-01-13,5886.89,5886.89,3899.400060602234,3899.400060602234,1987.489939397766,1987.489939397766
Painting the sky - Roberts part,daily,2025-01-14,7996.72,7996.72,5296.924259264077,5296.924259264077,2699.795740735924,2699.795740735924
Painting the sky - Roberts part,daily,2025-01-15,5756.62,5756.62,3813.1108916361663,3813.1108916361663,1943.5091083638333,1943.5091083638333
Painting the sky - Roberts part,daily,2025-01-16,7554.41,7554.41,5003.94381614301,5003.94381614301,2550.46618385699,2550.46618385699
Painting the sky - Roberts part,daily,2025-01-17,6977.58,6977.58,4621.859058833601,4621.859058833601,2355.720941166399,2355.720941166399
Painting the sky - Roberts part,daily,2025-01-18,6152.32,6152.32,5100.649746111086,5100.649746111086,1051.670253888914,1051.670253888914
Painting the sky - Roberts part,daily,2025-01-19,8509.9,8509.9,7055.227828596486,7055.227828596486,1454.672171403514,1454.672171403514
