,datestamp,estimated_actual_footfall,year,month,weekday,week_of_year,Sin_weekday,Cos_weekday,Sin_monthday,Cos_monthday,Sin_week_of_year,Cos_week_of_year,Sin_month,Cos_month,is_weekend,bank_hol,school_hol,covid,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,daylight_duration,area_name,area_Bradford - BID,area_Bradford - City Centre,area_Bradford - Lister Park,area_Bradford - Local Authority,area_Bradford - Roberts Park
18190,2023-08-14,6454.925,2023,8,0,33,0.0,1.0,0.299363122973358,-0.9541392564000488,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.84375,18.300001,28.001427,53777.46,Bradford - Roberts Park,0,0,0,0,1
18197,2023-08-15,91533.185,2023,8,1,33,0.8660254037844386,0.5000000000000001,0.1011683219874327,-0.994869323391895,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.927083,0.1,22.81957,53540.996,Bradford - BID,1,0,0,0,0
18198,2023-08-15,104500.88,2023,8,1,33,0.8660254037844386,0.5000000000000001,0.1011683219874327,-0.994869323391895,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.927083,0.1,22.81957,53540.996,Bradford - City Centre,0,1,0,0,0
18199,2023-08-15,23403.53,2023,8,1,33,0.8660254037844386,0.5000000000000001,0.1011683219874327,-0.994869323391895,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.927083,0.1,22.81957,53540.996,Bradford - Lister Park,0,0,1,0,0
18200,2023-08-15,752853.0,2023,8,1,33,0.8660254037844386,0.5000000000000001,0.1011683219874327,-0.994869323391895,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.709918,0.1,22.963936,53540.996,Bradford - Local Authority,0,0,0,1,0
18201,2023-08-15,4668.77,2023,8,1,33,0.8660254037844386,0.5000000000000001,0.1011683219874327,-0.994869323391895,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.927083,0.1,22.81957,53540.996,Bradford - Roberts Park,0,0,0,0,1
18208,2023-08-16,66435.19,2023,8,2,33,0.8660254037844387,-0.4999999999999998,-0.101168321987432,-0.9948693233918952,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.954166,0.90000004,12.287555,53303.168,Bradford - BID,1,0,0,0,0
18209,2023-08-16,43948.15,2023,8,2,33,0.8660254037844387,-0.4999999999999998,-0.101168321987432,-0.9948693233918952,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.954166,0.90000004,12.287555,53303.168,Bradford - City Centre,0,1,0,0,0
18210,2023-08-16,24594.7,2023,8,2,33,0.8660254037844387,-0.4999999999999998,-0.101168321987432,-0.9948693233918952,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.954166,0.90000004,12.287555,53303.168,Bradford - Lister Park,0,0,1,0,0
18211,2023-08-16,740146.0,2023,8,2,33,0.8660254037844387,-0.4999999999999998,-0.101168321987432,-0.9948693233918952,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.051582,0.3,12.074766,53303.168,Bradford - Local Authority,0,0,0,1,0
18212,2023-08-16,4556.56,2023,8,2,33,0.8660254037844387,-0.4999999999999998,-0.101168321987432,-0.9948693233918952,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.954166,0.90000004,12.287555,53303.168,Bradford - Roberts Park,0,0,0,0,1
18219,2023-08-17,98243.43,2023,8,3,33,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.66875,1.3000001,21.986542,53064.176,Bradford - BID,1,0,0,0,0
18220,2023-08-17,55082.25,2023,8,3,33,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.66875,1.3000001,21.986542,53064.176,Bradford - City Centre,0,1,0,0,0
18221,2023-08-17,38574.05,2023,8,3,33,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.66875,1.3000001,21.986542,53064.176,Bradford - Lister Park,0,0,1,0,0
18222,2023-08-17,674622.0,2023,8,3,33,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.695333,1.2000002,23.499481,53064.176,Bradford - Local Authority,0,0,0,1,0
18223,2023-08-17,20195.12,2023,8,3,33,1.2246467991473532e-16,-1.0,-0.2993631229733582,-0.9541392564000488,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.66875,1.3000001,21.986542,53064.176,Bradford - Roberts Park,0,0,0,0,1
18230,2023-08-18,66590.885,2023,8,4,33,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.120833,4.9,25.922499,52824.207,Bradford - BID,1,0,0,0,0
18231,2023-08-18,88704.96,2023,8,4,33,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.120833,4.9,25.922499,52824.207,Bradford - City Centre,0,1,0,0,0
18232,2023-08-18,38648.81,2023,8,4,33,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.120833,4.9,25.922499,52824.207,Bradford - Lister Park,0,0,1,0,0
18233,2023-08-18,684898.0,2023,8,4,33,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.062,8.5,29.601109,52824.207,Bradford - Local Authority,0,0,0,1,0
18234,2023-08-18,10068.3,2023,8,4,33,-0.8660254037844385,-0.5000000000000004,-0.4853019625310808,-0.8743466161445822,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.120833,4.9,25.922499,52824.207,Bradford - Roberts Park,0,0,0,0,1
18241,2023-08-19,76830.09999999999,2023,8,5,33,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,1,0,1,0,18.216667,4.1,32.957207,52583.453,Bradford - BID,1,0,0,0,0
18242,2023-08-19,77763.22,2023,8,5,33,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,1,0,1,0,18.216667,4.1,32.957207,52583.453,Bradford - City Centre,0,1,0,0,0
18243,2023-08-19,20312.53,2023,8,5,33,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,1,0,1,0,18.216667,4.1,32.957207,52583.453,Bradford - Lister Park,0,0,1,0,0
18244,2023-08-19,656606.0,2023,8,5,33,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,1,0,1,0,18.080751,3.6999996,33.004364,52583.453,Bradford - Local Authority,0,0,0,1,0
18245,2023-08-19,7412.1,2023,8,5,33,-0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,1,0,1,0,18.216667,4.1,32.957207,52583.453,Bradford - Roberts Park,0,0,0,0,1
18252,2023-08-20,80190.61,2023,8,6,33,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,1,0,1,0,16.510416,2.2,20.26899,52342.082,Bradford - BID,1,0,0,0,0
18253,2023-08-20,50535.55,2023,8,6,33,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,1,0,1,0,16.510416,2.2,20.26899,52342.082,Bradford - City Centre,0,1,0,0,0
18254,2023-08-20,25407.37,2023,8,6,33,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,1,0,1,0,16.510416,2.2,20.26899,52342.082,Bradford - Lister Park,0,0,1,0,0
18255,2023-08-20,695720.0,2023,8,6,33,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,1,0,1,0,16.566164,1.8000001,22.322903,52342.082,Bradford - Local Authority,0,0,0,1,0
18256,2023-08-20,6757.41,2023,8,6,33,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,-0.6965510290629969,-0.7175072570443312,-0.8660254037844385,-0.5000000000000004,1,0,1,0,16.510416,2.2,20.26899,52342.082,Bradford - Roberts Park,0,0,0,0,1
18263,2023-08-21,106734.01,2023,8,0,34,0.0,1.0,-0.8978045395707417,-0.4403941515576342,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.427084,1.4000001,25.35637,52100.273,Bradford - BID,1,0,0,0,0
18264,2023-08-21,117879.93,2023,8,0,34,0.0,1.0,-0.8978045395707417,-0.4403941515576342,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.427084,1.4000001,25.35637,52100.273,Bradford - City Centre,0,1,0,0,0
18265,2023-08-21,27511.7,2023,8,0,34,0.0,1.0,-0.8978045395707417,-0.4403941515576342,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.427084,1.4000001,25.35637,52100.273,Bradford - Lister Park,0,0,1,0,0
18266,2023-08-21,667710.0,2023,8,0,34,0.0,1.0,-0.8978045395707417,-0.4403941515576342,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.364082,2.1,25.812277,52100.273,Bradford - Local Authority,0,0,0,1,0
18267,2023-08-21,2873.36,2023,8,0,34,0.0,1.0,-0.8978045395707417,-0.4403941515576342,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.427084,1.4000001,25.35637,52100.273,Bradford - Roberts Park,0,0,0,0,1
18274,2023-08-22,78748.3,2023,8,1,34,0.8660254037844386,0.5000000000000001,-0.968077118866204,-0.2506525322587213,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.677084,0.7,26.368616,51858.195,Bradford - BID,1,0,0,0,0
18275,2023-08-22,102651.98,2023,8,1,34,0.8660254037844386,0.5000000000000001,-0.968077118866204,-0.2506525322587213,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.677084,0.7,26.368616,51858.195,Bradford - City Centre,0,1,0,0,0
18276,2023-08-22,42272.14,2023,8,1,34,0.8660254037844386,0.5000000000000001,-0.968077118866204,-0.2506525322587213,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.677084,0.7,26.368616,51858.195,Bradford - Lister Park,0,0,1,0,0
18277,2023-08-22,743581.0,2023,8,1,34,0.8660254037844386,0.5000000000000001,-0.968077118866204,-0.2506525322587213,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.447414,2.1,26.836306,51858.195,Bradford - Local Authority,0,0,0,1,0
18278,2023-08-22,3697.22,2023,8,1,34,0.8660254037844386,0.5000000000000001,-0.968077118866204,-0.2506525322587213,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.677084,0.7,26.368616,51858.195,Bradford - Roberts Park,0,0,0,0,1
18285,2023-08-23,76645.48,2023,8,2,34,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.0506491688387135,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.289583,0.4,15.629971,51616.004,Bradford - BID,1,0,0,0,0
18286,2023-08-23,86573.33,2023,8,2,34,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.0506491688387135,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.289583,0.4,15.629971,51616.004,Bradford - City Centre,0,1,0,0,0
18287,2023-08-23,32465.0,2023,8,2,34,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.0506491688387135,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.289583,0.4,15.629971,51616.004,Bradford - Lister Park,0,0,1,0,0
18288,2023-08-23,759514.0,2023,8,2,34,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.0506491688387135,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.341164,0.8,16.1198,51616.004,Bradford - Local Authority,0,0,0,1,0
18289,2023-08-23,5430.48,2023,8,2,34,0.8660254037844387,-0.4999999999999998,-0.9987165071710528,-0.0506491688387135,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,16.289583,0.4,15.629971,51616.004,Bradford - Roberts Park,0,0,0,0,1
18296,2023-08-24,70495.29,2023,8,3,34,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.1514277775045766,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.252084,0.2,17.462782,51373.87,Bradford - BID,1,0,0,0,0
18297,2023-08-24,88780.92,2023,8,3,34,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.1514277775045766,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.252084,0.2,17.462782,51373.87,Bradford - City Centre,0,1,0,0,0
18298,2023-08-24,21629.55,2023,8,3,34,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.1514277775045766,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.252084,0.2,17.462782,51373.87,Bradford - Lister Park,0,0,1,0,0
18299,2023-08-24,708503.0,2023,8,3,34,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.1514277775045766,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,15.149502,0.9000001,18.782204,51373.87,Bradford - Local Authority,0,0,0,1,0
18306,2023-08-25,64512.28,2023,8,4,34,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.349998,1.0,19.809813,51131.94,Bradford - BID,1,0,0,0,0
18307,2023-08-25,66979.39,2023,8,4,34,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.349998,1.0,19.809813,51131.94,Bradford - City Centre,0,1,0,0,0
18308,2023-08-25,15472.84,2023,8,4,34,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.349998,1.0,19.809813,51131.94,Bradford - Lister Park,0,0,1,0,0
18309,2023-08-25,767836.0,2023,8,4,34,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.226582,1.8000001,20.478907,51131.94,Bradford - Local Authority,0,0,0,1,0
18310,2023-08-25,8883.51,2023,8,4,34,-0.8660254037844385,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.349998,1.0,19.809813,51131.94,Bradford - Roberts Park,0,0,0,0,1
18317,2023-08-26,100718.09,2023,8,5,34,-0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,1,0,1,0,12.989582,2.4,12.55879,50890.055,Bradford - BID,1,0,0,0,0
18318,2023-08-26,98957.27,2023,8,5,34,-0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,1,0,1,0,12.989582,2.4,12.55879,50890.055,Bradford - City Centre,0,1,0,0,0
18319,2023-08-26,15670.31,2023,8,5,34,-0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,1,0,1,0,12.989582,2.4,12.55879,50890.055,Bradford - Lister Park,0,0,1,0,0
18320,2023-08-26,748739.0,2023,8,5,34,-0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,1,0,1,0,13.007835,2.7999997,13.441071,50890.055,Bradford - Local Authority,0,0,0,1,0
18321,2023-08-26,3866.54,2023,8,5,34,-0.8660254037844386,0.5000000000000001,-0.8486442574947509,0.5289640103269624,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,1,0,1,0,12.989582,2.4,12.55879,50890.055,Bradford - Roberts Park,0,0,0,0,1
18328,2023-08-27,62738.57,2023,8,6,34,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,1,0,1,0,13.004167,0.3,26.124195,50646.51,Bradford - BID,1,0,0,0,0
18329,2023-08-27,79698.58,2023,8,6,34,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,1,0,1,0,13.004167,0.3,26.124195,50646.51,Bradford - City Centre,0,1,0,0,0
18330,2023-08-27,17895.87,2023,8,6,34,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,1,0,1,0,13.004167,0.3,26.124195,50646.51,Bradford - Lister Park,0,0,1,0,0
18331,2023-08-27,698586.0,2023,8,6,34,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,1,0,1,0,12.882834,0.3,27.852928,50646.51,Bradford - Local Authority,0,0,0,1,0
18332,2023-08-27,6757.41,2023,8,6,34,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,-0.7765238627180425,-0.6300878435817109,-0.8660254037844385,-0.5000000000000004,1,0,1,0,13.004167,0.3,26.124195,50646.51,Bradford - Roberts Park,0,0,0,0,1
18339,2023-08-28,57946.61,2023,8,0,35,0.0,1.0,-0.5712682150947924,0.8207634412072763,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,1,1,0,13.431251,0.0,19.416653,50401.18,Bradford - BID,1,0,0,0,0
18340,2023-08-28,94465.87,2023,8,0,35,0.0,1.0,-0.5712682150947924,0.8207634412072763,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,1,1,0,13.431251,0.0,19.416653,50401.18,Bradford - City Centre,0,1,0,0,0
18341,2023-08-28,19800.185,2023,8,0,35,0.0,1.0,-0.5712682150947924,0.8207634412072763,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,1,1,0,13.431251,0.0,19.416653,50401.18,Bradford - Lister Park,0,0,1,0,0
18342,2023-08-28,814089.0,2023,8,0,35,0.0,1.0,-0.5712682150947924,0.8207634412072763,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,1,1,0,13.257833,0.0,21.218632,50401.18,Bradford - Local Authority,0,0,0,1,0
18343,2023-08-28,2512.85,2023,8,0,35,0.0,1.0,-0.5712682150947924,0.8207634412072763,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,1,1,0,13.431251,0.0,19.416653,50401.18,Bradford - Roberts Park,0,0,0,0,1
18349,2023-08-29,92847.125,2023,8,1,35,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,0,1,0,14.016666,0.8000001,22.148045,50154.242,Bradford - BID,1,0,0,0,0
18350,2023-08-29,65303.16,2023,8,1,35,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,0,1,0,14.016666,0.8000001,22.148045,50154.242,Bradford - City Centre,0,1,0,0,0
18351,2023-08-29,27987.07,2023,8,1,35,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,0,1,0,14.016666,0.8000001,22.148045,50154.242,Bradford - Lister Park,0,0,1,0,0
18352,2023-08-29,734056.0,2023,8,1,35,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.895333,1.2,22.881956,50154.242,Bradford - Local Authority,0,0,0,1,0
18353,2023-08-29,5500.65,2023,8,1,35,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,0,1,0,14.016666,0.8000001,22.148045,50154.242,Bradford - Roberts Park,0,0,0,0,1
18360,2023-08-30,66985.995,2023,8,2,35,0.8660254037844387,-0.4999999999999998,-0.2012985200886611,0.9795299412524944,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.260418,0.0,19.483284,49905.87,Bradford - BID,1,0,0,0,0
18361,2023-08-30,115305.38,2023,8,2,35,0.8660254037844387,-0.4999999999999998,-0.2012985200886611,0.9795299412524944,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.260418,0.0,19.483284,49905.87,Bradford - City Centre,0,1,0,0,0
18362,2023-08-30,31240.78,2023,8,2,35,0.8660254037844387,-0.4999999999999998,-0.2012985200886611,0.9795299412524944,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.260418,0.0,19.483284,49905.87,Bradford - Lister Park,0,0,1,0,0
18363,2023-08-30,791929.0,2023,8,2,35,0.8660254037844387,-0.4999999999999998,-0.2012985200886611,0.9795299412524944,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.128666,0.0,20.018072,49905.87,Bradford - Local Authority,0,0,0,1,0
18364,2023-08-30,10821.67,2023,8,2,35,0.8660254037844387,-0.4999999999999998,-0.2012985200886611,0.9795299412524944,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.260418,0.0,19.483284,49905.87,Bradford - Roberts Park,0,0,0,0,1
18371,2023-08-31,66016.285,2023,8,3,35,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.531251,4.6,14.869351,49656.246,Bradford - BID,1,0,0,0,0
18372,2023-08-31,91826.82,2023,8,3,35,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.531251,4.6,14.869351,49656.246,Bradford - City Centre,0,1,0,0,0
18373,2023-08-31,22545.14,2023,8,3,35,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.531251,4.6,14.869351,49656.246,Bradford - Lister Park,0,0,1,0,0
18374,2023-08-31,712267.0,2023,8,3,35,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.845596003501826,-0.533823377964791,-0.8660254037844385,-0.5000000000000004,0,0,1,0,13.6745,5.0,14.799459,49656.246,Bradford - Local Authority,0,0,0,1,0
18381,2023-09-01,84142.715,2023,9,4,35,-0.8660254037844385,-0.5000000000000004,0.20129852008866,0.9795299412524944,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,0,0,1,0,14.849999,1.6000001,12.57426,49405.527,Bradford - BID,1,0,0,0,0
18382,2023-09-01,56441.33,2023,9,4,35,-0.8660254037844385,-0.5000000000000004,0.20129852008866,0.9795299412524944,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,0,0,1,0,14.849999,1.6000001,12.57426,49405.527,Bradford - City Centre,0,1,0,0,0
18383,2023-09-01,48647.16,2023,9,4,35,-0.8660254037844385,-0.5000000000000004,0.20129852008866,0.9795299412524944,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,0,0,1,0,14.849999,1.6000001,12.57426,49405.527,Bradford - Lister Park,0,0,1,0,0
18384,2023-09-01,818318.0,2023,9,4,35,-0.8660254037844385,-0.5000000000000004,0.20129852008866,0.9795299412524944,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,0,0,1,0,14.849502,1.9000003,13.450708,49405.527,Bradford - Local Authority,0,0,0,1,0
18385,2023-09-01,5206.91,2023,9,4,35,-0.8660254037844385,-0.5000000000000004,0.20129852008866,0.9795299412524944,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,0,0,1,0,14.849999,1.6000001,12.57426,49405.527,Bradford - Roberts Park,0,0,0,0,1
18392,2023-09-02,67154.785,2023,9,5,35,-0.8660254037844386,0.5000000000000001,0.3943558551133185,0.9189578116202306,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,1,0,0,0,16.16875,0.2,9.387651,49153.883,Bradford - BID,1,0,0,0,0
18393,2023-09-02,62786.04,2023,9,5,35,-0.8660254037844386,0.5000000000000001,0.3943558551133185,0.9189578116202306,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,1,0,0,0,16.16875,0.2,9.387651,49153.883,Bradford - City Centre,0,1,0,0,0
18394,2023-09-02,21358.55,2023,9,5,35,-0.8660254037844386,0.5000000000000001,0.3943558551133185,0.9189578116202306,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,1,0,0,0,16.16875,0.2,9.387651,49153.883,Bradford - Lister Park,0,0,1,0,0
18395,2023-09-02,789908.0,2023,9,5,35,-0.8660254037844386,0.5000000000000001,0.3943558551133185,0.9189578116202306,-0.845596003501826,-0.533823377964791,-1.0,-1.8369701987210294e-16,1,0,0,0,16.312,0.5,11.119281,49153.883,Bradford - Local Authority,0,0,0,1,0
