area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,,Event took place
BD WALL - Wayfinders,daily,10/03/2021,12666.37,12666.37,3136.4393127628255,3136.4393127628255,9529.930687237176,9529.930687237176,,
BD WALL - Wayfinders,daily,11/03/2021,17242.17,17242.17,4269.496298098018,4269.496298098018,12972.67370190198,12972.67370190198,,
BD WALL - Wayfinders,daily,12/03/2021,8239.85,8239.85,2040.346955857816,2040.346955857816,6199.503044142184,6199.503044142184,,
BD WALL - Wayfinders,daily,13/03/2021,19661.26,19661.26,2437.072758794253,2437.072758794253,17224.187241205746,17224.187241205746,,
BD WALL - Wayfinders,daily,14/03/2021,9068.44,9068.44,1124.0606191444576,1124.0606191444576,7944.379380855543,7944.379380855543,,
BD WALL - Wayfinders,daily,15/03/2021,10761.61,10761.61,2664.7837282995483,2664.7837282995483,8096.826271700453,8096.826271700453,,
BD WALL - Wayfinders,weekly,15/03/2021,78284.85,11183.55,16772.319601888612,2396.045657412659,61512.5304,8787.504342587341,,
BD WALL - Wayfinders,daily,16/03/2021,11040.13,11040.13,2733.750691793485,2733.750691793485,8306.379308206515,8306.379308206515,,
BD WALL - Wayfinders,daily,17/03/2021,19329.42,19329.42,4786.339952243934,4786.339952243934,14543.080047756064,14543.080047756064,,
BD WALL - Wayfinders,daily,18/03/2021,14343.69,14343.69,3551.7763341891173,3551.7763341891173,10791.913665810884,10791.913665810884,,
BD WALL - Wayfinders,daily,19/03/2021,9055.79,9055.79,2242.3895531335706,2242.3895531335706,6813.400447,6813.400447,,
BD WALL - Wayfinders,daily,20/03/2021,13105.23,13105.23,1624.4329727969218,1624.4329727969218,11480.797027203078,11480.797027203078,,
BD WALL - Wayfinders,daily,21/03/2021,8239.85,8239.85,1021.354377672175,1021.354377672175,7218.495622327826,7218.495622327826,,
BD WALL - Wayfinders,daily,22/03/2021,10038.27,10038.27,2485.6706901920347,2485.6706901920347,7552.599309807965,7552.599309807965,,
BD WALL - Wayfinders,weekly,22/03/2021,70735.61,10105.09,15154.915135617532,2164.988488652001,55580.69486438247,7940.101511,,
BD WALL - Wayfinders,daily,23/03/2021,7307.28,7307.28,1809.4245045238324,1809.4245045238324,5497.855495476168,5497.855495476168,,
BD WALL - Wayfinders,daily,24/03/2021,2352.54,2352.54,582.5346125880625,582.5346125880625,1770.0053874119376,1770.0053874119376,,
BD WALL - Wayfinders,daily,25/03/2021,14714.24,14714.24,3643.531713776502,3643.531713776502,11070.708286223498,11070.708286223498,,
BD WALL - Wayfinders,daily,26/03/2021,4767.25,4767.25,1180.4637251058177,1180.4637251058177,3586.786274894182,3586.786274894182,,
BD WALL - Wayfinders,daily,27/03/2021,10988.75,10988.75,1362.0888629823494,1362.0888629823494,9626.661137,9626.661137,,
BD WALL - Wayfinders,daily,28/03/2021,10821.67,10821.67,1341.3787906604666,1341.3787906604666,9480.291209339533,9480.291209339533,,
BD WALL - Wayfinders,daily,29/03/2021,9551.56,9551.56,2365.1518376782683,2365.1518376782683,7186.408162321731,7186.408162321731,,
BD WALL - Wayfinders,weekly,29/03/2021,71879.08,10268.44,15399.900522894528,2199.9857889849327,56479.17947710548,8068.454211015069,,
BD WALL - Wayfinders,daily,30/03/2021,11319.96,11319.96,2803.0420367400184,2803.0420367400184,8516.917963,8516.917963,,
BD WALL - Wayfinders,daily,31/03/2021,9577.54,9577.54,2371.5849904557085,2371.5849904557085,7205.955009544293,7205.955009544293,,
BD WALL - Wayfinders,daily,01/04/2021,6784.56,6784.56,1679.9888763551162,1679.9888763551162,5104.571123644884,5104.571123644884,,
BD WALL - Wayfinders,monthly,01/04/2021,315968.53,10532.28,67695.41193856705,2256.5128028804984,248273.1181,8275.767197119503,,
BD WALL - Wayfinders,daily,02/04/2021,10671.3,10671.3,2642.421217624776,2642.421217624776,8028.878782375224,8028.878782375224,,
BD WALL - Wayfinders,daily,03/04/2021,13165.07,13165.07,1631.8503221370074,1631.8503221370074,11533.219677862993,11533.219677862993,,
BD WALL - Wayfinders,daily,04/04/2021,4433.1,4433.1,549.4961791365764,549.4961791365764,3883.603820863424,3883.603820863424,,
BD WALL - Wayfinders,daily,05/04/2021,6480.04,6480.04,1604.583808,1604.583808,4875.4561923048495,4875.4561923048495,,
BD WALL - Wayfinders,weekly,05/04/2021,69486.96,9926.71,14887.395214829561,2126.7710510432566,54599.56478517045,7799.938948956743,,
BD WALL - Wayfinders,daily,06/04/2021,13785.89,13785.89,3413.6542164348507,3413.6542164348507,10372.23578356515,10372.23578356515,,
BD WALL - Wayfinders,daily,07/04/2021,8403.33,8403.33,2080.82778,2080.82778,6322.50222,6322.50222,,
BD WALL - Wayfinders,daily,08/04/2021,5009.01,5009.01,1240.3281983727081,1240.3281983727081,3768.681801627292,3768.681801627292,,
BD WALL - Wayfinders,daily,09/04/2021,13190.25,13190.25,3266.162179469718,3266.162179469718,9924.087820530282,9924.087820530282,,
BD WALL - Wayfinders,daily,10/04/2021,8822.01,8822.01,1093.5148738590756,1093.5148738590756,7728.495126140925,7728.495126140925,,
BD WALL - Wayfinders,daily,11/04/2021,3446.39,3446.39,427.19048449493704,427.19048449493704,3019.199515505063,3019.199515505063,,
BD WALL - Wayfinders,daily,12/04/2021,12837.58,12837.58,3178.8342352811255,3178.8342352811255,9658.745764718875,9658.745764718875,,
BD WALL - Wayfinders,weekly,12/04/2021,76037.45,10862.49,16290.82017,2327.2594116526893,59746.62983,8535.230588347311,,
BD WALL - Wayfinders,daily,13/04/2021,11687.55,11687.55,2894.064462816194,2894.064462816194,8793.485537183806,8793.485537183806,,
BD WALL - Wayfinders,daily,14/04/2021,16059.28,16059.28,3976.589751180945,3976.589751180945,12082.690248819055,12082.690248819055,,
BD WALL - Wayfinders,daily,15/04/2021,16664.38,16664.38,4126.424267948794,4126.424267948794,12537.955732051207,12537.955732051207,,
BD WALL - Wayfinders,daily,16/04/2021,12014.53,12014.53,2975.0310638618917,2975.0310638618917,9039.498936138109,9039.498936138109,,
BD WALL - Wayfinders,daily,17/04/2021,7585.28,7585.28,940.2184425528613,940.2184425528613,6645.0615574471385,6645.0615574471385,,
BD WALL - Wayfinders,daily,18/04/2021,5254.05,5254.05,651.2554194564817,651.2554194564817,4602.794580543518,4602.794580543518,,
BD WALL - Wayfinders,daily,19/04/2021,13463.23,13463.23,3333.757331324432,3333.757331324432,10129.472668675568,10129.472668675568,,
BD WALL - Wayfinders,weekly,19/04/2021,76469.73,10924.25,16383.434999621633,2340.4913263668727,60086.29500037837,8583.758673633129,,
BD WALL - Wayfinders,daily,20/04/2021,7653.14,7653.14,1895.0661603977846,1895.0661603977846,5758.073839602215,5758.073839602215,,
BD WALL - Wayfinders,daily,21/04/2021,9538.4,9538.4,2361.8931659865398,2361.8931659865398,7176.506834013459,7176.506834013459,,
BD WALL - Wayfinders,daily,22/04/2021,19875.57,19875.57,4921.577303644961,4921.577303644961,14953.992696355039,14953.992696355039,,
BD WALL - Wayfinders,daily,23/04/2021,7766.75,7766.75,1923.1982037790362,1923.1982037790362,5843.551796220963,5843.551796220963,,
BD WALL - Wayfinders,daily,24/04/2021,11961.68,11961.68,1482.6864848648581,1482.6864848648581,10478.993515135142,10478.993515135142,,
BD WALL - Wayfinders,daily,25/04/2021,13432.95,13432.95,1665.0548599248098,1665.0548599248098,11767.895140075192,11767.895140075192,,
BD WALL - Wayfinders,daily,26/04/2021,11963.38,11963.38,2962.365330044877,2962.365330044877,9001.014669955122,9001.014669955122,,
BD WALL - Wayfinders,weekly,26/04/2021,76101.55,10871.65,16304.553419967035,2329.2219171381475,59796.996580032974,8542.428082861852,,
BD WALL - Wayfinders,daily,27/04/2021,14378.86,14378.86,3560.4851095233184,3560.4851095233184,10818.374890476682,10818.374890476682,,
BD WALL - Wayfinders,daily,28/04/2021,8657.44,8657.44,2143.750353407124,2143.750353407124,6513.689646592877,6513.689646592877,,
BD WALL - Wayfinders,daily,29/04/2021,13759.87,13759.87,3407.211158880233,3407.211158880233,10352.658841119768,10352.658841119768,,
BD WALL - Wayfinders,daily,30/04/2021,7403.84,7403.84,1833.334636632746,1833.334636632746,5570.505363367254,5570.505363367254,,
BD WALL - Wayfinders,daily,01/05/2021,10186,10186,1262.5855678160128,1262.5855678160128,8923.414432183987,8923.414432183987,,
BD WALL - Wayfinders,monthly,01/05/2021,321971.78,10386.19,68981.59218,2225.2134113553197,252990.18781519076,8160.976588644681,,
BD WALL - Wayfinders,daily,02/05/2021,15707.86,15707.86,1947.0368483481677,1947.0368483481677,13760.823151651834,13760.823151651834,,
BD WALL - Wayfinders,daily,03/05/2021,3559.76,3559.76,881.4657402239627,881.4657402239627,2678.2942597760375,2678.2942597760375,,
BD WALL - Wayfinders,weekly,03/05/2021,71051.41,10150.2,15222.57444045463,2174.6531854259133,55828.835559545376,7975.546814574088,,
BD WALL - Wayfinders,daily,04/05/2021,15388.31,15388.31,3810.4445425943904,3810.4445425943904,11577.865457405609,11577.865457405609,,
BD WALL - Wayfinders,daily,05/05/2021,9777.74,9777.74,2421.1584002341306,2421.1584002341306,7356.581599765869,7356.581599765869,,
BD WALL - Wayfinders,daily,06/05/2021,9742.91,9742.91,2412.5338155059467,2412.5338155059467,7330.376184494054,7330.376184494054,,
BD WALL - Wayfinders,daily,07/05/2021,5330.87,5330.87,1320.0269879395566,1320.0269879395566,4010.8430120604435,4010.8430120604435,,
BD WALL - Wayfinders,daily,08/05/2021,12018.17,12018.17,1489.6885915530504,1489.6885915530504,10528.48140844695,10528.48140844695,,
BD WALL - Wayfinders,daily,09/05/2021,9904.18,9904.18,1227.6531247842136,1227.6531247842136,8676.526875215786,8676.526875215786,,
BD WALL - Wayfinders,daily,10/05/2021,11202.47,11202.47,2773.9492299724516,2773.9492299724516,8428.520770027548,8428.520770027548,,
BD WALL - Wayfinders,weekly,10/05/2021,77864.25,11123.46,16682.20717752356,2383.171535729121,61182.04282247644,8740.288464,,
BD WALL - Wayfinders,daily,11/05/2021,15564.11,15564.11,3853.9760382939244,3853.9760382939244,11710.133961706077,11710.133961706077,,
BD WALL - Wayfinders,daily,12/05/2021,11675.17,11675.17,2890.9989342794465,2890.9989342794465,8784.171065720553,8784.171065720553,,
BD WALL - Wayfinders,daily,13/05/2021,14883.87,14883.87,3685.5353975962516,3685.5353975962516,11198.33460240375,11198.33460240375,,
BD WALL - Wayfinders,daily,14/05/2021,9817.12,9817.12,2430.909653,2430.909653,7386.210346633631,7386.210346633631,,
BD WALL - Wayfinders,daily,15/05/2021,13494.04,13494.04,1672.627150552915,1672.627150552915,11821.412849447086,11821.412849447086,,
BD WALL - Wayfinders,daily,16/05/2021,11190.86,11190.86,1387.1410099597003,1387.1410099597003,9803.718990040301,9803.718990040301,,
BD WALL - Wayfinders,daily,17/05/2021,21047.11,21047.11,5211.6733700376335,5211.6733700376335,15835.436629962367,15835.436629962367,,
BD WALL - Wayfinders,weekly,17/05/2021,71459.42,10208.49,15309.989491013792,2187.1416619267184,56149.43050898621,8021.348338073281,,
BD WALL - Wayfinders,daily,18/05/2021,10084.73,10084.73,2497.1750888848696,2497.1750888848696,7587.554911,7587.554911,,
BD WALL - Wayfinders,daily,19/05/2021,7237.51,7237.51,1792.1480969302236,1792.1480969302236,5445.361903069776,5445.361903069776,,
BD WALL - Wayfinders,daily,20/05/2021,7026.23,7026.23,1739.8310638733547,1739.8310638733547,5286.398936126645,5286.398936126645,,
BD WALL - Wayfinders,daily,21/05/2021,6817.16,6817.16,1688.0612697555985,1688.0612697555985,5129.098730244401,5129.098730244401,,
BD WALL - Wayfinders,daily,22/05/2021,11133.28,11133.28,1380.0037944683547,1380.0037944683547,9753.276205531647,9753.276205531647,,
BD WALL - Wayfinders,daily,23/05/2021,2659.86,2659.86,329.6977074819458,329.6977074819458,2330.1622925180545,2330.1622925180545,,
BD WALL - Wayfinders,daily,24/05/2021,8982.39,8982.39,2224.214287011012,2224.214287011012,6758.1757129889875,6758.1757129889875,,
BD WALL - Wayfinders,weekly,24/05/2021,71133.08,10161.87,15240.072019384475,2177.153451693959,55893.007980615526,7984.716548306043,,
BD WALL - Wayfinders,daily,25/05/2021,12050.59,12050.59,2983.9602204883145,2983.9602204883145,9066.629779511686,9066.629779511686,,
BD WALL - Wayfinders,daily,26/05/2021,7471.07,7471.07,1849.9820908755198,1849.9820908755198,5621.087909,5621.087909,,
BD WALL - Wayfinders,daily,27/05/2021,12886.21,12886.21,3190.875968135894,3190.875968135894,9695.334031864106,9695.334031864106,,
BD WALL - Wayfinders,daily,28/05/2021,4624.64,4624.64,1145.1507182701494,1145.1507182701494,3479.489281729851,3479.489281729851,,
BD WALL - Wayfinders,daily,29/05/2021,8418.31,8418.31,1043.4750354801904,1043.4750354801904,7374.834965,7374.834965,,
BD WALL - Wayfinders,daily,30/05/2021,12410.17,12410.17,1538.278179,1538.278179,10871.89182052393,10871.89182052393,,
BD WALL - Wayfinders,daily,31/05/2021,2665.44,2665.44,660.0147320669256,660.0147320669256,2005.4252679330743,2005.4252679330743,,
BD WALL - Wayfinders,weekly,31/05/2021,74953.81,10707.69,16058.653196617668,2294.0939259377346,58895.156803382335,8413.596074062267,,
BD WALL - Wayfinders,daily,01/06/2021,15701.82,15701.82,3888.0757099252255,3888.0757099252255,11813.744290074774,11813.744290074774,,
BD WALL - Wayfinders,monthly,01/06/2021,289533.11,9651.1,62031.69395162374,2067.722346147271,227501.41604837627,7583.377654,,
BD WALL - Wayfinders,daily,02/06/2021,7605.24,7605.24,1883.2051897265237,1883.2051897265237,5722.034810273476,5722.034810273476,,
BD WALL - Wayfinders,daily,03/06/2021,10727.59,10727.59,2656.3597153092287,2656.3597153092287,8071.230284690771,8071.230284690771,,
BD WALL - Wayfinders,daily,04/06/2021,8999.49,8999.49,2228.4485792548235,2228.4485792548235,6771.041420745177,6771.041420745177,,
BD WALL - Wayfinders,daily,05/06/2021,16948.64,16948.64,2100.8352894275663,2100.8352894275663,14847.804710572434,14847.804710572434,,
BD WALL - Wayfinders,daily,06/06/2021,19360.01,19360.01,2399.731908381473,2399.731908381473,16960.278091618526,16960.278091618526,,
BD WALL - Wayfinders,daily,07/06/2021,8422.55,8422.55,2085.5870256206417,2085.5870256206417,6336.962974379358,6336.962974379358,,
BD WALL - Wayfinders,weekly,07/06/2021,69806.74,9972.39,14955.907224015144,2136.5578687917005,54850.83277598487,7835.832131208299,,
BD WALL - Wayfinders,daily,08/06/2021,6308.71,6308.71,1562.1591708453143,1562.1591708453143,4746.550829154686,4746.550829154686,,
BD WALL - Wayfinders,daily,09/06/2021,10837.13,10837.13,2683.483947612567,2683.483947612567,8153.646052387432,8153.646052387432,,
BD WALL - Wayfinders,daily,10/06/2021,16873.19,16873.19,4178.129681,4178.129681,12695.060318985108,12695.060318985108,,
BD WALL - Wayfinders,daily,11/06/2021,6936.97,6936.97,1717.7285535995186,1717.7285535995186,5219.241446400481,5219.241446400481,,
BD WALL - Wayfinders,daily,12/06/2021,6966.74,6966.74,863.5485351194316,863.5485351194316,6103.191464880569,6103.191464880569,,
BD WALL - Wayfinders,daily,13/06/2021,9875.77,9875.77,1224.1316191900987,1224.1316191900987,8651.638380809902,8651.638380809902,,
BD WALL - Wayfinders,daily,14/06/2021,4624.64,4624.64,1145.1507182701494,1145.1507182701494,3479.489281729851,3479.489281729851,,
BD WALL - Wayfinders,weekly,14/06/2021,63495.39,9070.77,13603.71737732859,1943.3881967612274,49891.67262267141,7127.3818032387735,,
BD WALL - Wayfinders,daily,15/06/2021,8087,8087,2002.4983260644499,2002.4983260644499,6084.501674,6084.501674,,
BD WALL - Wayfinders,daily,16/06/2021,4883.92,4883.92,1209.3534839412252,1209.3534839412252,3674.566516058775,3674.566516058775,,
BD WALL - Wayfinders,daily,17/06/2021,3962.56,3962.56,981.2068464115181,981.2068464115181,2981.3531535884817,2981.3531535884817,,
BD WALL - Wayfinders,daily,18/06/2021,11862,11862,2937.2616722859534,2937.2616722859534,8924.738327714047,8924.738327714047,,
BD WALL - Wayfinders,daily,19/06/2021,9003.23,9003.23,1115.9776420310388,1115.9776420310388,7887.252357968961,7887.252357968961,,
BD WALL - Wayfinders,daily,20/06/2021,4215.19,4215.19,522.4855742786549,522.4855742786549,3692.7044257213447,3692.7044257213447,,
BD WALL - Wayfinders,daily,21/06/2021,6060.85,6060.85,1500.7842190587019,1500.7842190587019,4560.065780941299,4560.065780941299,,
BD WALL - Wayfinders,weekly,21/06/2021,64833.89,9261.98,13890.487420154603,1984.3544275335557,50943.40258,7277.625572466444,,
BD WALL - Wayfinders,daily,22/06/2021,2415.55,2415.55,598.1371128385041,598.1371128385041,1817.4128871614962,1817.4128871614962,,
BD WALL - Wayfinders,daily,23/06/2021,8465.32,8465.32,2096.1777086187594,2096.1777086187594,6369.142291,6369.142291,,
BD WALL - Wayfinders,daily,24/06/2021,4119.95,4119.95,1020.1796684146445,1020.1796684146445,3099.7703315853555,3099.7703315853555,,
BD WALL - Wayfinders,daily,25/06/2021,8943.73,8943.73,2214.6413198679857,2214.6413198679857,6729.088680132014,6729.088680132014,,
BD WALL - Wayfinders,daily,26/06/2021,14944.26,14944.26,1852.3863143226124,1852.3863143226124,13091.873685677388,13091.873685677388,,
BD WALL - Wayfinders,daily,27/06/2021,7625.69,7625.69,945.2273845119665,945.2273845119665,6680.462615488033,6680.462615488033,,
BD WALL - Wayfinders,daily,28/06/2021,4831.1,4831.1,1196.2742256770082,1196.2742256770082,3634.8257743229924,3634.8257743229924,,
BD WALL - Wayfinders,weekly,28/06/2021,60975.69,8710.81,13063.878395700873,1866.2677301077708,47911.81160429913,6844.542269892229,,
BD WALL - Wayfinders,daily,29/06/2021,4725.62,4725.62,1170.1553282572877,1170.1553282572877,3555.464671742712,3555.464671742712,,
BD WALL - Wayfinders,daily,30/06/2021,2263.95,2263.95,560.5980073319662,560.5980073319662,1703.3519926680335,1703.3519926680335,,
BD WALL - Wayfinders,daily,01/07/2021,7832.62,7832.62,1939.508895597741,1939.508895597741,5893.111104402259,5893.111104402259,,
BD WALL - Wayfinders,monthly,01/07/2021,302637.66,9762.51,64839.30871794096,2091.5916404851464,237798.35128205904,7670.918359514854,,
BD WALL - Wayfinders,daily,02/07/2021,9049.8,9049.8,2240.906312751089,2240.906312751089,6808.893687,6808.893687,,
BD WALL - Wayfinders,daily,03/07/2021,9976.97,9976.97,1236.6756658681843,1236.6756658681843,8740.294334131815,8740.294334131815,,
BD WALL - Wayfinders,daily,04/07/2021,2418.06,2418.06,299.72586472738936,299.72586472738936,2118.3341352726106,2118.3341352726106,,
BD WALL - Wayfinders,daily,05/07/2021,12842.77,12842.77,3180.1193801200366,3180.1193801200366,9662.650619879963,9662.650619879963,,
BD WALL - Wayfinders,weekly,05/07/2021,69193.17,9884.74,14824.45149358798,2117.779090865888,54368.71850641202,7766.960909134112,,
BD WALL - Wayfinders,daily,06/07/2021,8919.62,8919.62,2208.6712154236416,2208.6712154236416,6710.948784576359,6710.948784576359,,
BD WALL - Wayfinders,daily,07/07/2021,14589.45,14589.45,3612.631285173858,3612.631285173858,10976.818714826142,10976.818714826142,,
