area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,
Baildon,weekly,24/03/2025,48124.33,6874.9,36289.89354,5184.267273,11834.43646,1690.632727,
Baildon,weekly,24/03/2025,49664.1,7094.87,37451.01286,5350.143616,12213.08714,1744.726384,
Baildon,weekly,25/03/2025,52892.59,7556.08,39885.57264,5697.935717,13007.01736,1858.144283,
Baildon,weekly,26/03/2025,50954.67,7279.24,38424.21389,5489.174491,12530.45611,1790.065509,
Baildon,weekly,27/03/2025,46540.24,6648.61,35095.35311,5013.625105,11444.88689,1634.984895,
Baildon,weekly,28/03/2025,43693.54,6241.93,32948.6959,4706.953326,10744.8441,1534.976674,
Baildon,weekly,29/03/2025,46473.36,6639.05,35044.91983,5006.416041,11428.44017,1632.633959,
Baildon,weekly,30/03/2025,43263.4,6180.49,32624.33326,4660.622269,10639.06674,1519.867731,
Baildon,weekly,31/03/2025,42542.53,6077.5,32080.73514,4582.958931,10461.79486,1494.541069,
Baildon,weekly,31/03/2025,41420.95,5917.28,31234.96713,4462.139238,10185.98287,1455.140762,
Baildon,weekly,01/04/2025,44238.16,6319.74,33359.38634,4765.628774,10878.77366,1554.111226,
Baildon,weekly,01/04/2025,42704.37,6100.62,32202.77645,4600.393404,10501.59355,1500.226596,
Baildon,weekly,02/04/2025,46104.37,6586.34,34766.66956,4966.668157,11337.70044,1619.671843,
Baildon,weekly,03/04/2025,44943.08,6420.44,33890.95679,4841.565255,11052.12321,1578.874745,
Baildon,weekly,04/04/2025,49241.12,7034.45,37132.04947,5304.581728,12109.07053,1729.868272,
Baildon,weekly,05/04/2025,46910.81,6701.54,35374.79484,5053.538888,11536.01516,1648.001112,
Baildon,weekly,06/04/2025,47819.37,6831.34,36059.92741,5151.419278,11759.44259,1679.920722,
Baildon,weekly,07/04/2025,51864.34,7409.19,39110.18349,5587.167993,12754.15651,1822.022007,
Baildon,weekly,07/04/2025,51421.6,7345.94,38776.31937,5539.472041,12645.28063,1806.467959,
Baildon,weekly,08/04/2025,48626.28,6946.61,36668.40711,5238.342795,11957.87289,1708.267205,
Baildon,weekly,09/04/2025,45888.72,6555.53,34604.05087,4943.434761,11284.66913,1612.095239,
Baildon,weekly,10/04/2025,44756.97,6393.85,33750.6138,4821.514103,11006.3562,1572.335897,
Baildon,weekly,11/04/2025,41081.06,5868.72,30978.66077,4425.520812,10102.39923,1443.199188,
Baildon,weekly,12/04/2025,43991.97,6284.57,33173.73785,4739.107562,10818.23215,1545.462438,
Baildon,weekly,13/04/2025,43478.07,6211.15,32786.21295,4683.742552,10691.85705,1527.407448,
Baildon,weekly,14/04/2025,41970.62,5995.8,31649.46569,4521.350088,10321.15431,1474.449912,
Baildon,weekly,14/04/2025,46501.61,6643.09,35066.22276,5009.462549,11435.38724,1633.627451,
Baildon,weekly,15/04/2025,47212.77,6744.68,35602.49871,5086.070167,11610.27129,1658.609833,
Baildon,weekly,16/04/2025,45364.98,6480.71,34209.10576,4887.014031,11155.87424,1593.695969,
Baildon,weekly,17/04/2025,44839.41,6405.63,33812.78067,4830.397238,11026.62933,1575.232762,
Baildon,weekly,18/04/2025,42117.59,6016.8,31760.29374,4537.185898,10357.29626,1479.614102,
Baildon,weekly,19/04/2025,41336.09,5905.16,31170.97537,4452.999714,10165.11463,1452.160286,
Baildon,weekly,20/04/2025,42167.48,6023.93,31797.91511,4542.562533,10369.56489,1481.367467,
Baildon,weekly,21/04/2025,47306.15,6758.02,35672.91528,5096.129677,11633.23472,1661.890323,
Baildon,weekly,21/04/2025,42839.69,6119.96,32304.8194,4614.977431,10534.8706,1504.982569,
Baildon,weekly,22/04/2025,43842.43,6263.2,33060.9718,4722.99274,10781.4582,1540.20726,
Baildon,weekly,23/04/2025,39349.67,5621.38,29673.04345,4239.005129,9676.626553,1382.374871,
Baildon,weekly,24/04/2025,42990.11,6141.44,32418.24904,4631.175203,10571.86096,1510.264797,
Baildon,weekly,25/04/2025,39367.54,5623.93,29686.51897,4240.928049,9681.021033,1383.001951,
Baildon,weekly,26/04/2025,43214.9,6173.56,32587.76008,4655.396452,10627.13992,1518.163548,
Baildon,weekly,27/04/2025,46708.93,6672.7,35222.55992,5031.791042,11486.37008,1640.908958,
Baildon,weekly,28/04/2025,53779.17,7682.74,40554.13039,5793.448276,13225.03961,1889.291724,
Baildon,weekly,28/04/2025,47102.66,6728.95,35519.46628,5074.208391,11583.19372,1654.741609,
Baildon,weekly,29/04/2025,43256.55,6179.51,32619.16777,4659.883265,10637.38223,1519.626735,
Baildon,weekly,01/05/2025,43548.35,6221.19,32839.21013,4691.313578,10709.13987,1529.876422,
Baildon,weekly,01/05/2025,53256.8,7608.11,40160.21838,5737.170822,13096.58162,1870.939178,
Baildon,weekly,02/05/2025,48062.96,6866.14,36243.61526,5177.661478,11819.34474,1688.478522,
Baildon,weekly,03/05/2025,51352.76,7336.11,38724.40807,5532.059373,12628.35193,1804.050627,
Baildon,weekly,04/05/2025,45834.35,6547.76,34563.0512,4937.575511,11271.2988,1610.184489,
Baildon,weekly,05/05/2025,45975.73,6567.96,34669.66391,4952.808052,11306.06609,1615.151948,
Baildon,weekly,05/05/2025,48681.03,6954.43,36709.69333,5244.239749,11971.33667,1710.190251,
Baildon,weekly,06/05/2025,42734.3,6104.9,32225.34625,4603.620893,10508.95375,1501.279107,
Baildon,weekly,07/05/2025,48683.69,6954.81,36711.6992,5244.526302,11971.9908,1710.283698,
Baildon,weekly,08/05/2025,44488.94,6355.56,33548.49607,4792.640142,10940.44393,1562.919858,
Baildon,weekly,09/05/2025,50738.75,7248.39,38261.3916,5465.910931,12477.3584,1782.479069,
Baildon,weekly,10/05/2025,48927.06,6989.58,36895.22116,5270.74588,12031.83884,1718.83412,
Baildon,weekly,11/05/2025,53802.09,7686.01,40571.41405,5795.914138,13230.67595,1890.095862,
Baildon,weekly,12/05/2025,47426,6775.14,35763.29251,5109.039633,11662.70749,1666.100367,
Baildon,weekly,12/05/2025,46413.37,6630.48,34999.6822,4999.953522,11413.6878,1630.526478,
Baildon,weekly,13/05/2025,46938.62,6705.52,35395.76598,5056.540151,11542.85402,1648.979849,
Baildon,weekly,14/05/2025,46563.9,6651.99,35113.19479,5016.173917,11450.70521,1635.816083,
Baildon,weekly,15/05/2025,48101.49,6871.64,36272.67021,5181.808952,11828.81979,1689.831048,
Baildon,weekly,16/05/2025,48671.05,6953.01,36702.16755,5243.168947,11968.88245,1709.841053,
Baildon,weekly,17/05/2025,52491.02,7498.72,39582.75424,5654.681332,12908.26576,1844.038668,
Baildon,weekly,18/05/2025,61515.94,8787.99,46388.32194,6626.902057,15127.61806,2161.087943,
Baildon,weekly,19/05/2025,51200.82,7314.4,38609.83221,5515.688162,12590.98779,1798.711838,
Baildon,weekly,19/05/2025,70297.64,10042.52,53010.4808,7572.925828,17287.1592,2469.594172,
Baildon,weekly,20/05/2025,60543.86,8649.12,45655.28982,6522.182106,14888.57018,2126.937894,
Baildon,weekly,21/05/2025,52703.08,7529.01,39742.66576,5677.522603,12960.41424,1851.487397,
Baildon,weekly,22/05/2025,56015.68,8002.24,42240.65173,6034.378819,13775.02827,1967.861181,
Baildon,weekly,23/05/2025,54723.74,7817.68,41266.4176,5895.204669,13457.3224,1922.475331,
Baildon,weekly,24/05/2025,72027.56,10289.65,54314.98961,7759.283153,17712.57039,2530.366847,
Baildon,weekly,25/05/2025,59094.13,8442.02,44562.06842,6366.010852,14532.06158,2076.009148,
Baildon,weekly,26/05/2025,65254.89,9322.13,49207.81257,7029.689665,16047.07743,2292.440335,
Baildon,weekly,26/05/2025,60643.91,8663.42,45730.73615,6532.965538,14913.17385,2130.454462,
Baildon,weekly,27/05/2025,63070.89,9010.13,47560.88829,6794.414768,15510.00171,2215.715232,
Baildon,weekly,28/05/2025,73003.62,10429.09,55051.023,7864.432934,17952.597,2564.657066,
Baildon,weekly,29/05/2025,61460.88,8780.13,46346.80196,6620.97494,15114.07804,2159.15506,
Baildon,weekly,30/05/2025,57906.76,8272.39,43666.68908,6238.095208,14240.07092,2034.294792,
Baildon,weekly,31/05/2025,54666.04,7809.43,41222.90682,5888.983457,13443.13318,1920.446543,
Baildon,weekly,01/06/2025,64734.33,9247.76,48815.26545,6973.608273,15919.06455,2274.151727,
Baildon,weekly,01/06/2025,53276.39,7610.91,40174.99093,5739.282263,13101.39907,1871.627737,
Baildon,weekly,02/06/2025,55315.95,7902.28,41712.99499,5959.000362,13602.95501,1943.279638,
Baildon,weekly,02/06/2025,55905.59,7986.51,42157.63438,6022.517043,13747.95562,1963.992957,
Baildon,weekly,03/06/2025,55106.14,7872.31,41554.78016,5936.400398,13551.35984,1935.909602,
Baildon,weekly,04/06/2025,52628.76,7518.39,39686.62207,5669.514207,12942.13793,1848.875793,
Baildon,weekly,05/06/2025,54698.44,7814.06,41247.33922,5892.474877,13451.10078,1921.585123,
Baildon,weekly,06/06/2025,60879.99,8697.14,45908.76082,6558.393325,14971.22918,2138.746675,
Baildon,weekly,07/06/2025,52601.72,7514.53,39666.23158,5666.603435,12935.48842,1847.926565,
Baildon,weekly,08/06/2025,59523.98,8503.43,44886.21238,6412.319286,14637.76762,2091.110714,
Baildon,weekly,09/06/2025,58986.54,8426.65,44480.93629,6354.420547,14505.60371,2072.229453,
Baildon,weekly,09/06/2025,58077.83,8296.83,43795.69061,6256.525075,14282.13939,2040.304925,
Baildon,weekly,10/06/2025,52481.72,7497.39,39575.74124,5653.678397,12905.97876,1843.711603,
Baildon,weekly,11/06/2025,53182.16,7597.45,40103.93338,5729.132263,13078.22662,1868.317737,
Baildon,weekly,12/06/2025,51136.73,7305.25,38561.50283,5508.788273,12575.22717,1796.461727,
Baildon,weekly,13/06/2025,59816.59,8545.23,45106.86554,6443.840089,14709.72446,2101.389911,
Baildon,weekly,14/06/2025,53586.89,7655.27,40409.13469,5772.733528,13177.75531,1882.536472,
Baildon,weekly,15/06/2025,60194.04,8599.15,45391.49538,6484.500418,14802.54462,2114.649582,
Baildon,weekly,16/06/2025,59739.81,8534.26,45048.96681,6435.567764,14690.84319,2098.692236,
Baildon,weekly,16/06/2025,54495.89,7785.13,41094.59906,5870.659163,13401.29094,1914.470837,
Baildon,weekly,17/06/2025,56611.03,8087.29,42689.59696,6098.513851,13921.43304,1988.776149,
Baildon,weekly,18/06/2025,50987.08,7283.87,38448.65383,5492.66591,12538.42617,1791.20409,
Baildon,weekly,19/06/2025,62872.72,8981.82,47411.45103,6773.066587,15461.26897,2208.753413,
Baildon,weekly,20/06/2025,52449.52,7492.79,39551.45966,5650.2096,12898.06034,1842.5804,
Baildon,weekly,21/06/2025,57467.02,8209.57,43335.08721,6190.723513,14131.93279,2018.846487,
Baildon,weekly,22/06/2025,57976.63,8282.38,43719.37708,6245.62853,14257.25292,2036.75147,
Baildon,weekly,23/06/2025,74362.1,10623.16,56075.43403,8010.778444,18286.66597,2612.381556,
Baildon,weekly,23/06/2025,79800.06,11400.01,60176.12466,8596.590315,19623.93534,2803.419685,
Baildon,weekly,24/06/2025,74090.53,10584.36,55870.64684,7981.519899,18219.88316,2602.840101,
Baildon,weekly,25/06/2025,83811.64,11973.09,63201.20182,9028.742039,20610.43818,2944.347961,
Baildon,weekly,26/06/2025,82519.29,11788.47,62226.65851,8889.522644,20292.63149,2898.947356,
Baildon,weekly,27/06/2025,74744.23,10677.75,56363.59299,8051.94401,18380.63701,2625.80599,
Baildon,weekly,28/06/2025,71093.81,10156.26,53610.86161,7658.695594,17482.94839,2497.564406,
Baildon,weekly,29/06/2025,73987.02,10569.57,55792.59137,7970.366964,18194.42863,2599.203036,
Baildon,weekly,30/06/2025,92016.55,13145.22,69388.41129,9912.629107,22628.13871,3232.590893,
Baildon,weekly,30/06/2025,84401.18,12057.31,63645.7658,9092.25118,20755.4142,2965.05882,
Baildon,weekly,01/07/2025,84772.59,12110.37,63925.84096,9132.262994,20846.74904,2978.107006,
Baildon,weekly,01/07/2025,78058.46,11151.21,58862.80812,8408.973667,19195.65188,2742.236333,
Baildon,weekly,02/07/2025,69136.78,9876.68,52135.09228,7447.868171,17001.68772,2428.811829,
Baildon,weekly,03/07/2025,76190.04,10884.29,57453.85837,8207.692976,18736.18163,2676.597024,
Baildon,weekly,04/07/2025,73330.79,10475.83,55297.73738,7899.678923,18033.05262,2576.151077,
Baildon,weekly,05/07/2025,78335.23,11190.75,59071.51656,8438.790235,19263.71344,2751.959765,
Baildon,weekly,06/07/2025,97553.9,13936.27,73564.05055,10509.149,23989.84945,3427.120998,
Baildon,weekly,07/07/2025,88439.23,12634.18,66690.80361,9527.260891,21748.42639,3106.919109,
Baildon,weekly,07/07/2025,94403.85,13486.26,71188.64129,10169.80267,23215.20871,3316.457333,
Baildon,weekly,08/07/2025,87981.97,12568.85,66345.99015,9477.996439,21635.97985,3090.853561,
Baildon,weekly,09/07/2025,90269.83,12895.69,68071.23383,9724.461975,22198.59617,3171.228025,
Baildon,weekly,10/07/2025,74197.11,10599.59,55951.01734,7993.004632,18246.09266,2606.585368,
Baildon,weekly,11/07/2025,77144.99,11020.71,58173.973,8310.565416,18971.017,2710.144584,
Baildon,weekly,12/07/2025,70541.33,10077.33,53194.24407,7599.175569,17347.08593,2478.154431,
Baildon,weekly,13/07/2025,63706.38,9100.91,48040.10254,6862.870714,15666.27746,2238.039286,
Baildon,weekly,14/07/2025,62441.72,8920.25,47086.43987,6726.637499,15355.28013,2193.612501,
Baildon,weekly,14/07/2025,62512.5,8930.36,47139.81409,6734.261311,15372.68591,2196.098689,
Baildon,weekly,15/07/2025,64995.17,9285.02,49011.9613,7001.705525,15983.2087,2283.314475,
Baildon,weekly,16/07/2025,59953.5,8564.79,45210.10749,6458.590016,14743.39251,2106.199984,
Baildon,weekly,17/07/2025,68680.88,9811.55,51791.30438,7398.754537,16889.57562,2412.795463,
Baildon,weekly,18/07/2025,65195.4,9313.63,49162.95198,7023.279932,16032.44802,2290.350068,
Baildon,weekly,19/07/2025,73292.64,10470.38,55268.96899,7895.569153,18023.67101,2574.810847,
Baildon,weekly,20/07/2025,73807.5,10543.93,55657.21782,7951.032194,18150.28218,2592.897806,
Baildon,weekly,21/07/2025,77508.68,11072.67,58448.22661,8349.747736,19060.45339,2722.922264,
Baildon,weekly,21/07/2025,72763.85,10394.84,54870.21575,7838.605481,17893.63425,2556.234519,
Baildon,weekly,22/07/2025,69849.77,9978.54,52672.74821,7524.679393,17177.02179,2453.860607,
Baildon,weekly,23/07/2025,68166.55,9738.08,51403.45522,7343.351823,16763.09478,2394.728177,
Baildon,weekly,24/07/2025,66154.39,9450.63,49886.11312,7126.589742,16268.27688,2324.040258,
Baildon,weekly,25/07/2025,88580.65,12654.38,66797.44648,9542.493432,21783.20352,3111.886568,
Baildon,weekly,26/07/2025,70666.75,10095.25,53288.82156,7612.688794,17377.92844,2482.561206,
Baildon,weekly,27/07/2025,70646.46,10092.35,53273.52115,7610.501944,17372.93885,2481.848056,
Baildon,weekly,28/07/2025,67679.32,9668.47,51036.0418,7290.859882,16643.2782,2377.610118,
Baildon,weekly,28/07/2025,78277.3,11182.47,59027.83235,8432.546401,19249.46765,2749.923599,
Baildon,weekly,29/07/2025,67840.56,9691.51,51157.63066,7308.234028,16682.92934,2383.275972,
Baildon,weekly,30/07/2025,71673.28,10239.04,54047.83195,7721.11885,17625.44805,2517.92115,
Baildon,weekly,31/07/2025,69774.81,9967.83,52616.22191,7516.603129,17158.58809,2451.226871,
Baildon,weekly,01/08/2025,75461.71,10780.24,56904.63476,8129.230306,18557.07524,2651.009694,
Baildon,weekly,01/08/2025,72252.91,10321.84,54484.92294,7783.557188,17767.98706,2538.282812,
Baildon,weekly,02/08/2025,69199.25,9885.61,52182.20005,7454.602161,17017.04995,2431.007839,
Baildon,weekly,03/08/2025,70157.57,10022.51,52904.85594,7557.836563,17252.71406,2464.673437,
Baildon,weekly,04/08/2025,68744.53,9820.65,51839.30197,7405.616721,16905.22803,2415.033279,
Baildon,weekly,04/08/2025,69766.33,9966.62,52609.82725,7515.690685,17156.50275,2450.929315,
Baildon,weekly,05/08/2025,68136.81,9733.83,51381.0287,7340.146957,16755.7813,2393.683043,
Baildon,weekly,06/08/2025,68348.06,9764.01,51540.32941,7362.905278,16807.73059,2401.104722,
Baildon,weekly,07/08/2025,74715.15,10673.59,56341.66416,8048.807012,18373.48584,2624.782988,
Baildon,weekly,08/08/2025,65609.52,9372.79,49475.23416,7067.891672,16134.28584,2304.898328,
Baildon,weekly,09/08/2025,68121.45,9731.64,51369.44593,7338.495508,16752.00407,2393.144492,
Baildon,weekly,10/08/2025,67940.8,9705.83,51233.22026,7319.032543,16707.57974,2386.797457,
Baildon,weekly,11/08/2025,67177.32,9596.76,50657.49052,7236.78436,16519.82948,2359.97564,
Baildon,weekly,11/08/2025,70355.83,10050.83,53054.36107,7579.192285,17301.46893,2471.637715,
Baildon,weekly,12/08/2025,74477.51,10639.64,56162.46312,8023.205785,18315.04688,2616.434215,
Baildon,weekly,13/08/2025,65044.3,9292.04,49049.00956,7006.999211,15995.29044,2285.040789,
Baildon,weekly,14/08/2025,76748.52,10964.07,57875.00044,8267.853973,18873.51956,2696.216027,
Baildon,weekly,15/08/2025,71629.6,10232.8,54014.89346,7716.413352,17614.70654,2516.386648,
Baildon,weekly,16/08/2025,69299.66,9899.95,52257.91784,7465.415758,17041.74216,2434.534242,
Baildon,weekly,17/08/2025,64264.84,9180.69,48461.22952,6923.031711,15803.61048,2257.658289,
Baildon,weekly,18/08/2025,61129.09,8732.73,46096.60369,6585.231254,15032.48631,2147.498746,
Baildon,weekly,18/08/2025,61749.59,8821.37,46564.51419,6652.073455,15185.07581,2169.296545,
Baildon,weekly,19/08/2025,62965.4,8995.06,47481.33974,6783.050689,15484.06026,2212.009311,
Baildon,weekly,20/08/2025,54379.72,7768.53,41006.99686,5858.141332,13372.72314,1910.388668,
Baildon,weekly,21/08/2025,60691.38,8670.2,45766.53262,6538.078243,14924.84738,2132.121757,
Baildon,weekly,22/08/2025,51756.88,7393.84,39029.14939,5575.59277,12727.73061,1818.24723,
Baildon,weekly,23/08/2025,52393.44,7484.78,39509.17051,5644.16937,12884.26949,1840.61063,
Baildon,weekly,24/08/2025,54154.66,7736.38,40837.28222,5833.89746,13317.37778,1902.48254,
Baildon,weekly,25/08/2025,51610.62,7372.95,38918.85674,5559.839909,12691.76326,1813.110091,
Baildon,weekly,25/08/2025,61092.21,8727.46,46068.79299,6581.257219,15023.41701,2146.202781,
Baildon,weekly,26/08/2025,53451.22,7635.89,40306.82782,5758.119337,13144.39218,1877.770663,
Baildon,weekly,27/08/2025,60128.3,8589.76,45341.92176,6477.419548,14786.37824,2112.340452,
Baildon,weekly,28/08/2025,74447.89,10635.41,56140.12708,8020.016,18307.76292,2615.394,
Baildon,weekly,29/08/2025,58116.03,8302.29,43824.4967,6260.642386,14291.5333,2041.647614,
Baildon,weekly,30/08/2025,59301.97,8471.71,44718.7977,6388.399671,14583.1723,2083.310329,
Baildon,weekly,31/08/2025,63386.97,9055.28,47799.23986,6828.46176,15587.73014,2226.81824,
Baildon,weekly,01/09/2025,68205.03,9743.58,51432.47246,7347.499297,16772.55754,2396.080703,
Baildon,weekly,01/09/2025,71193.66,10170.52,53686.15712,7669.448863,17507.50288,2501.071137,
Baildon,weekly,01/09/2025,68579.19,9797.03,51714.62135,7387.805205,16864.56865,2409.224795,
Baildon,weekly,02/09/2025,68878.3,9839.76,51940.17608,7420.027309,16938.12392,2419.732691,
Baildon,weekly,03/09/2025,69385.78,9912.25,52322.85975,7474.691018,17062.92025,2437.558982,
Baildon,weekly,04/09/2025,62535.91,8933.7,47157.46725,6736.779959,15378.44275,2196.920041,
Baildon,weekly,05/09/2025,58807.28,8401.04,44345.75879,6335.108399,14461.52121,2065.931601,
Baildon,weekly,06/09/2025,65949.44,9421.35,49731.56315,7104.510098,16217.87685,2316.839902,
Baildon,weekly,07/09/2025,63872.08,9124.58,48165.05462,6880.719934,15707.02538,2243.860066,
Baildon,weekly,08/09/2025,56761.33,8108.76,42802.93612,6114.704082,13958.39388,1994.055918,
Baildon,weekly,08/09/2025,48925.69,6989.38,36894.18806,5270.595062,12031.50194,1718.784938,
Baildon,weekly,09/09/2025,51837.73,7405.39,39090.11726,5584.302466,12747.61274,1821.087534,
Baildon,weekly,10/09/2025,58204.96,8314.99,43891.55759,6270.219281,14313.40241,2044.770719,
Baildon,weekly,11/09/2025,47720.39,6817.2,35985.28795,5140.756499,11735.10205,1676.443501,
Baildon,weekly,12/09/2025,46153.16,6593.31,34803.46142,4971.924138,11349.69858,1621.385862,
Baildon,weekly,13/09/2025,45460.16,6494.31,34280.87968,4897.269603,11179.28032,1597.040397,
Baildon,weekly,14/09/2025,44993.32,6427.62,33928.84208,4846.979594,11064.47792,1580.640406,
Baildon,weekly,15/09/2025,57945.01,8277.86,43695.53288,6242.22006,14249.47712,2035.63994,
Baildon,weekly,15/09/2025,48044.45,6863.49,36229.65713,5175.66315,11814.79287,1687.82685,
Baildon,weekly,16/09/2025,44323.31,6331.9,33423.59678,4774.798462,10899.71322,1557.101538,
Baildon,weekly,17/09/2025,56523.55,8074.79,42623.6295,6089.087774,13899.9205,1985.702226,
Baildon,weekly,18/09/2025,44315.95,6330.85,33418.0467,4774.006672,10897.9033,1556.843328,
Baildon,weekly,19/09/2025,44411.57,6344.51,33490.15242,4784.307489,10921.41758,1560.202511,
Baildon,weekly,20/09/2025,62434.43,8919.2,47080.94258,6725.845709,15353.48742,2193.354291,
